Event_ID,Recruiter_ID,Candidate_ID,Date,Start_Time,End_Time,Availability_Status,Meeting_Duration,TimeZone,Meeting_Type,Invite_Status,Location,Department,Priority
40c12950-6aeb-434c-a954-a90d248e1798,aa07bcd6-2d32-43b5-ae44-2a8097b10f83,b2c7b1a1-7cb9-4909-b4db-19fd5914b959,2026-02-26,11:09:51.652084,12:21:51.652084,Pending Confirmation,72.0,UTC+1,Project Presentation,Accepted,Phone Call,Marketing,Low
bc561662-990f-4107-9011-adc91977226b,f598969e-a93f-4d3f-adfd-cd7f67475925,6efc1566-35da-43e2-a809-09045597f4fc,2025-06-03,23:16:12.307358,00:16:12.307358,Available,60.0,UTC-8,Initial Discussion,Accepted,Google Meet,Engineering,High
69ac816c-fa04-462b-8da9-7181a9a22bb7,6685d162-4200-4370-86f5-0db95f8f2db1,767ea89a-7d26-4919-b8dc-42ba7f12c568,2025-03-24,17:00:00.591432,18:55:00.591432,Pending Confirmation,115.0,UTC-8,Follow-up Meeting,Sent,Phone Call,Engineering,Low
4b011e4d-66f0-40d4-b837-d743040a1a11,7d721c44-b619-4ebd-957f-d495a5b6578e,e25312d2-a26d-4a82-b7f6-7fda6979579b,2025-06-17,04:52:19.487482,06:49:19.487482,Pending Confirmation,117.0,UTC+1,HR Screening,Pending,Google Meet,Engineering,Low
9a1f9b8d-2c72-499d-a97e-006f007142c1,e1e11abe-722c-45e9-8c4a-81767aa7ebf4,142f80a7-0cb1-4934-931c-789ff3a46cbb,2025-05-13,11:17:28.014948,12:11:28.014948,Booked,54.0,UTC-5,HR Screening,Sent,Hybrid,Engineering,High
8a85fab7-8fc8-4489-b47b-2c2b66f33a83,f6a47551-b01e-43ed-9a77-5c60938c65cf,6ee3f7bb-5e5e-4ba7-849a-40eb27e843bd,2025-08-26,20:11:54.445338,22:02:54.445338,Blocked,111.0,UTC+1,HR Screening,Declined,Hybrid,Customer Success,Medium
13b72e3d-d93b-40f3-a058-92490fe9f676,b10ace07-bd76-4d04-b682-a3d67ab5177f,8d5b4904-41dc-4c5f-b169-496964c73b93,2026-02-01,17:01:05.530137,17:49:05.530137,Pending Confirmation,48.0,UTC+1,Initial Discussion,Sent,Phone Call,Marketing,Low
6b861364-4dae-499d-9415-979c5dff65fe,8fa5d95c-4c62-431e-bfb0-d2acf2d55d62,824f7ecc-f13f-4e21-b56b-7eebaeb5ed26,2024-04-01,01:19:25.994195,03:04:25.994195,Blocked,105.0,UTC+1,Follow-up Meeting,Accepted,Google Meet,Engineering,Medium
3a6a0d9f-61f8-4a29-b989-b6560c6ec5ba,fb25498a-2042-442a-ac34-9ed24cd7696d,3ad601ef-cb8d-4e1e-aa78-de043e3068b6,2026-01-09,05:51:21.897556,07:50:21.897556,Booked,119.0,UTC+5,Project Presentation,Sent,Hybrid,Sales,High
42d5f570-e818-46e7-b596-234dd91be76b,ce5318b2-e9b6-4f72-927e-8f6d408eee93,b5326b80-19cd-4146-9a87-9995ba80ff17,2025-10-07,09:42:27.491668,10:38:27.491668,Tentative,56.0,UTC-5,HR Screening,Pending,Phone Call,Sales,High
8e89bfa6-e4f1-4173-a3bf-daf5e833c167,7bedd17b-e4b4-4c8b-96ad-adceb3ab76ed,8bb94b94-6c23-4ea0-a6be-6a3fe3b40930,2024-10-28,18:43:16.756658,19:14:16.756658,Blocked,31.0,UTC+1,Initial Discussion,Declined,Phone Call,Customer Success,Low
42fd122b-2cfa-4196-a205-0febf03217c9,0cfcd1bd-839f-41c8-b13a-25090f393841,8a085dc7-9dc0-41f7-99ad-69df96d1c6ed,2025-06-11,23:28:16.203949,00:41:16.203949,Blocked,73.0,UTC-5,Initial Discussion,Sent,Hybrid,Sales,High
d845d88a-84b5-46c5-bf98-b5368aa7c1fc,1d0e0fed-5510-43bf-821f-74832224d669,b6c69975-15ce-4dca-9c2e-17002056aa3a,2026-02-10,04:16:03.824100,05:07:03.824100,Blocked,51.0,UTC-8,Follow-up Meeting,Pending,Phone Call,Product,Low
4406a6d8-f604-46ea-955d-8508c6582836,82138100-a11d-484e-a991-eafd871ff151,3cd32ef6-8cd0-4fda-ae22-7ac22c790cde,2025-02-08,14:22:33.389824,16:04:33.389824,Blocked,102.0,UTC+1,Technical Interview,Pending,Hybrid,Product,High
03a295ba-cba5-407d-b914-51acb362f2a4,208e89d8-f948-47d4-be49-73f02016c145,f86d1eeb-b220-4be9-b899-18b677e9844e,2025-06-15,10:55:18.485779,11:34:18.485779,Blocked,39.0,UTC+5,Technical Interview,Declined,In-Person,Marketing,Medium
f64ec951-fad3-46fe-992b-b0c7caf6dec7,dd9bd170-cd5b-405d-8ef0-3f6579491c0d,f7472aa7-cf13-468e-b154-7b6ffaef90d4,2024-03-25,10:19:11.241228,11:02:11.241228,Tentative,43.0,UTC-5,Final Round,Accepted,Hybrid,Marketing,Medium
65f5d173-899e-4187-ba14-c072fed3887b,a5e857a6-d94a-4df8-9333-08c429097f49,05a38241-79da-495d-98f9-9dd2a191877f,2024-08-12,16:46:12.498434,18:40:12.498434,Booked,114.0,UTC-5,Technical Interview,Pending,Hybrid,Marketing,Medium
cf7939fc-9281-4ee0-9fe3-fdab0cff515c,6aeaddac-9755-446d-a92e-9041cb753097,cc222c5c-d09d-40c3-b538-4e6c6d2cdf3f,2024-06-27,18:36:26.374833,19:32:26.374833,Tentative,56.0,UTC+1,Technical Interview,Sent,In-Person,Sales,Low
da2c8df2-1295-4a81-86ef-7a7a5de5f1f3,f0c9cfd8-9fdf-4148-877f-596104ecac0b,18682e5d-b068-40d7-8343-f05df4f14d49,2024-05-01,16:16:08.125872,16:57:08.125872,Blocked,41.0,UTC+1,Follow-up Meeting,Sent,Hybrid,Engineering,Low
cfa503bb-b2f9-4be9-ab4f-bd4cb3253c41,446f2638-b18f-4377-b340-98e328d43e6e,b7106ef2-1fbe-4e18-bbd0-2b1a7901ae2c,2025-05-24,18:59:52.016476,20:18:52.016476,Available,79.0,UTC+5,Initial Discussion,Sent,Phone Call,Marketing,Low
75942ecf-f85b-4518-b1c6-99a342121d34,89f1117b-0feb-4b7a-bc71-370bfae70462,3769dc97-a6c5-4d34-b305-56a5a857ba28,2024-10-18,16:15:49.186361,17:30:49.186361,Blocked,75.0,UTC+1,Technical Interview,Sent,In-Person,Sales,Low
ec4f1ee7-6d1c-4088-b23c-a734edd7acc5,3fd00d86-e4b1-4028-a981-f1283edde874,6af029a7-6d1f-4778-b238-2994d8fc9b47,2025-07-05,18:39:29.242636,20:34:29.242636,Tentative,115.0,UTC+5,HR Screening,Sent,Hybrid,Product,Low
b4b3a82b-79dc-4490-b9ed-90d7504d0f5e,e6d17733-72c0-4208-817e-9bc632602c92,201828f4-ce2e-41c6-a9c3-b991c042f26e,2024-11-30,17:35:24.574444,18:42:24.574444,Blocked,67.0,UTC-5,Follow-up Meeting,Sent,Microsoft Teams,Marketing,High
3f70159e-cb86-4892-8165-50b9e35de35e,1a4e496f-bb35-40e6-9424-95018e7840da,d79b6f1f-bdb2-4f22-9c3c-4cf500613cf9,2024-06-28,01:18:15.825396,02:52:15.825396,Booked,94.0,UTC-8,Initial Discussion,Pending,Hybrid,Marketing,High
94e98979-3a5e-4e71-8f65-7b40d9e080a0,ceaba763-fc19-4e2e-8ce8-3b82233fb335,2f7f9e8b-00c4-487d-a209-6094716b7d93,2025-10-22,20:37:29.338887,21:55:29.338887,Booked,78.0,UTC+1,Project Presentation,Pending,Google Meet,Marketing,Medium
74bd933f-edb3-4b42-ac3f-c220f1b41e44,7f817e39-6b3a-4c30-9296-6258525af3cb,35ae8803-2e7e-40a9-8eb9-bfe9d3cffd3a,2024-06-29,09:12:07.157036,10:25:07.157036,Pending Confirmation,73.0,UTC-8,Project Presentation,Sent,In-Person,Sales,High
0846aea4-7eb9-4da5-bf11-2a9f60284d74,830625a5-9d46-4fb9-b99b-4448a5a60529,fe788a9b-3cd4-4bf0-9a69-2f83f1abe965,2025-12-26,03:06:06.398886,04:51:06.398886,Available,105.0,UTC-5,Project Presentation,Sent,Google Meet,Marketing,Medium
5e25cd83-e1e5-452d-ac8e-44b789d044ab,1473d7ab-5fb7-4bee-955a-f0a806a1297e,96038bc7-6559-4920-8c63-16200d239e12,2024-12-01,00:30:11.599537,02:09:11.599537,Available,99.0,UTC-5,Project Presentation,Pending,In-Person,Customer Success,High
e854ca8f-0327-4ff8-bce6-a7a6751b9274,df2f93e5-0d64-4ac8-b312-6ae475680968,c1465a06-ee94-4da3-af7a-e0174da57390,2025-06-26,22:25:35.822279,23:41:35.822279,Tentative,76.0,UTC+1,HR Screening,Declined,Zoom,Sales,Medium
40cefcd1-515d-4834-a19b-4003f335b5e0,b64544b0-2885-4a61-a7bf-0c2d49f52743,8755e331-e697-41e1-967d-b7c3cf734832,2025-11-10,03:53:28.562000,05:25:28.562000,Blocked,92.0,UTC-5,Final Round,Sent,Hybrid,Engineering,Low
a4bb8857-8aeb-465a-b8f2-3fbf0a37ba78,bee96c9f-314d-4b76-a6d9-acf0917c6f65,748cd679-8bde-443b-8b4a-9422598ce627,2024-03-25,17:18:19.279082,18:19:19.279082,Booked,61.0,UTC-5,Project Presentation,Sent,Microsoft Teams,Sales,Medium
47874bda-8a3b-4f42-80f8-5951e222aa71,73dfd434-c256-4180-b108-0e882d45f055,3b71f489-0982-4f6d-bfed-77e492cefda8,2024-08-14,18:01:00.031572,19:29:00.031572,Tentative,88.0,UTC+5,Final Round,Sent,Google Meet,Engineering,Medium
9296aa1f-ff29-4b30-b62a-e6de726ad95d,53837b46-3542-4c46-a888-8d09e269f05c,03636fd3-79b1-4ce5-88de-8e5c30e9d777,2025-12-20,02:53:59.082115,03:47:59.082115,Pending Confirmation,54.0,UTC-5,HR Screening,Declined,Zoom,Marketing,Low
b021f47c-f9e5-4862-85f9-5d1f6acd701d,8e60a65e-afd5-47d7-a19f-94a9d303cc80,12948755-ce5a-4e97-92d4-f3e471fd2bd4,2024-04-10,00:26:16.043711,02:04:16.043711,Available,98.0,UTC-8,Final Round,Accepted,Microsoft Teams,Marketing,Medium
12e8652b-6bf0-4528-beaa-6ebdfc5a28b2,6564cde4-be21-4c73-b996-c592e4c968dc,4a5c26aa-ee15-4625-b4cf-1fd445c6efaa,2024-11-11,01:03:21.658946,02:12:21.658946,Pending Confirmation,69.0,UTC+1,Initial Discussion,Pending,Hybrid,Customer Success,High
cee4de98-0641-4d64-89ed-8aede2d98c7c,5588d429-b89e-4721-be5c-8cd6e1f3d88c,0986a5ca-92b0-4eed-b630-ab30e3dfa78b,2025-11-01,02:53:19.761938,04:47:19.761938,Booked,114.0,UTC+1,Final Round,Accepted,Microsoft Teams,Engineering,Low
89186a2b-0dcb-41e5-9419-4e48710879a2,c0438433-a2ef-43c1-acb1-68b2ea463618,2b135f17-c974-4804-b26b-9b80c25a71c1,2025-01-08,00:40:40.114197,02:03:40.114197,Pending Confirmation,83.0,UTC-5,Follow-up Meeting,Declined,In-Person,Marketing,Medium
f207bbd6-6ab2-4c97-8401-c62fe0b02b18,44f83c98-f85a-47c7-8a31-2c3cfbd6d0a7,75745520-3810-44ea-8b36-bff5ecdf9079,2025-11-15,04:09:24.102645,06:04:24.102645,Tentative,115.0,UTC+5,Initial Discussion,Declined,Hybrid,Marketing,High
ca1973ec-7d24-442b-9998-1365dbd6babd,da09d2ee-ecb2-44db-860c-81043f0231be,7292dc5f-5c15-4711-87fb-387a31fc50ce,2025-10-08,09:37:58.630858,10:10:58.630858,Tentative,33.0,UTC-5,Follow-up Meeting,Sent,Hybrid,Marketing,Low
c1646eed-7c53-4bb0-b33a-be39c0bc7f14,1f16b690-0ad7-4bf8-b260-a299d936daac,6c898142-0972-432b-bf9e-3b88a1ea7687,2024-10-09,18:42:08.274134,19:49:08.274134,Tentative,67.0,UTC+1,Final Round,Sent,Microsoft Teams,Product,Medium
ce5ba322-22d7-4601-a51c-f16eb3cfbc6c,b5255e4e-a22e-4e93-8609-ce4d5306bd2c,e21d8cb2-3727-4c6b-bf76-6073cffae5d2,2024-05-06,11:24:36.472010,12:40:36.472010,Tentative,76.0,UTC-5,Follow-up Meeting,Declined,Zoom,Product,High
526c44a6-5ce0-4186-9136-8db88fa91969,cbe2b6a3-02a4-4383-92fc-5ffa7cfd3b44,c51f160f-49b9-4e2e-891c-2f5618ac7c63,2025-10-08,23:11:51.704830,00:49:51.704830,Booked,98.0,UTC-8,Project Presentation,Sent,Google Meet,Engineering,High
c8e4821f-ec46-464f-9205-990b4cd3ae05,590aedf2-307c-4b12-860b-1c0a513cf12d,de0f893a-b0ea-401c-8043-f7a9255109ff,2025-05-06,02:19:22.247804,03:51:22.247804,Pending Confirmation,92.0,UTC-5,Project Presentation,Accepted,Phone Call,Sales,Medium
af42b9b0-9403-4d97-9ebb-0a1bc81e78b4,ae473d62-9a54-411a-811a-d3201600fe7f,c7cf6dbe-c981-4b22-83a8-f61f3cca527f,2024-11-25,03:38:38.920938,05:04:38.920938,Pending Confirmation,86.0,UTC+5,Technical Interview,Pending,Google Meet,Product,Low
fd209979-bfef-4b30-9ff7-b9fba8f97cf5,22b1201c-806a-49fa-8c8a-9d67e8b812cb,8ad6dcfa-bab2-48b2-8bf3-a0528b83f689,2026-03-09,05:15:07.553864,06:52:07.553864,Tentative,97.0,UTC+1,Technical Interview,Pending,In-Person,Product,High
a2a1c588-7618-4bb1-ab54-fd8eddc1e188,4b05debc-5250-4c24-bcd1-bb8e89521f0f,72247c0b-a054-4344-9a7b-ec764eb78dd0,2024-06-07,15:37:15.067951,16:36:15.067951,Tentative,59.0,UTC-5,Project Presentation,Pending,In-Person,Sales,High
9ebbeaad-3af2-46ee-a7fd-ed38462e93db,149df032-4d0b-4cd1-8151-aab58ab5bd69,4514b6e8-8dff-4c9b-b6d6-63f13525ac16,2025-07-12,15:35:25.189799,17:16:25.189799,Available,101.0,UTC-8,Final Round,Sent,Phone Call,Product,Medium
45b70538-db70-4924-b3a5-6830835c39cf,c434d1d4-a957-4f06-8135-57acc6725c35,608e9ac7-c4d0-4314-b78e-7b45d13d0ff4,2025-12-05,16:36:00.698815,18:15:00.698815,Blocked,99.0,UTC+1,Project Presentation,Pending,Hybrid,Product,Low
9a04107f-c8fe-4a4b-bb21-ca264a37355a,79c08041-3db4-4618-b95e-b6c123e2bed3,06c115f2-dc88-47ec-8ae3-90e196f0b688,2025-09-28,14:58:27.898671,15:58:27.898671,Blocked,60.0,UTC+1,Final Round,Accepted,Microsoft Teams,Customer Success,Low
94e3754c-6792-4b60-ac93-110c3aa05a49,08e27e8f-678e-478c-879a-c474377bcf98,20a2e492-a99b-4afa-9a5e-4ef6268052af,2025-06-27,13:58:19.084011,15:22:19.084011,Blocked,84.0,UTC-5,Initial Discussion,Sent,Hybrid,Customer Success,High
7db63e11-9dca-472b-bd11-1e57b9549cc1,4c5d7e61-2181-4d6e-8610-ab004a691309,8d077b48-5b48-465b-bfe6-3b256e3b3002,2024-06-10,19:06:36.946904,20:27:36.946904,Tentative,81.0,UTC+5,HR Screening,Accepted,Phone Call,Sales,High
66383b41-1205-4f9e-b52b-dc88fd159c92,49282145-116b-456b-a2fb-66d77471c71a,d86435d4-55a0-4515-acec-6cbf1d012546,2024-07-26,03:05:47.100194,05:03:47.100194,Available,118.0,UTC-8,Technical Interview,Accepted,Microsoft Teams,Engineering,Low
ca204a4b-12b9-439c-916a-fb74edc4538a,d5bafd2e-2139-4354-82bc-c80f5ea8c9ea,4dfc6b21-9374-4b8c-a14a-ac359ebddd95,2026-03-10,02:54:12.969974,04:36:12.969974,Available,102.0,UTC-8,HR Screening,Sent,In-Person,Marketing,High
1f8f7b45-d200-419f-9a49-0557141ccd68,b4fa913f-3208-4a35-b126-67b26fca4187,b2e58d6c-2bc4-4352-8c97-1de8667eaf27,2024-05-02,14:05:49.967694,15:08:49.967694,Pending Confirmation,63.0,UTC-5,Initial Discussion,Accepted,Google Meet,Product,High
deab2471-b72b-4ba6-a466-d37db2127d99,37ac854e-caf1-441b-8fb0-f2d8ccb6353e,967eac79-2ec2-42f4-abb4-d7736fe2872d,2025-07-12,21:51:22.841176,22:53:22.841176,Available,62.0,UTC+5,Final Round,Pending,Google Meet,Product,Medium
45cb1b21-1cf1-4970-a255-fc3038afc8f9,bd2ce62c-d2c7-4556-a8dc-8400e410ca99,4a2b5801-85ec-4b30-a75f-3f2c5c5a127e,2026-01-20,23:30:17.532156,01:12:17.532156,Pending Confirmation,102.0,UTC+5,Final Round,Pending,Google Meet,Sales,Medium
cc85c44e-a738-461e-9f9e-f05153dd3fc3,d410196a-6fd1-49f0-8e47-f643552c336e,35f3da5d-e8df-4057-920c-6b522ad99b12,2025-10-03,05:28:44.884340,07:10:44.884340,Available,102.0,UTC-5,Initial Discussion,Pending,In-Person,Sales,Medium
a38c2857-466c-4554-b9c3-72271150197e,4de6c0dd-4242-4987-9424-a5b555d86c4c,3faa00b2-3cd1-40e3-b181-2252d03d7af8,2025-07-05,12:56:39.798187,14:04:39.798187,Blocked,68.0,UTC-5,Final Round,Sent,Hybrid,Engineering,Medium
6e121f74-3336-4ded-be87-766c50442db1,a9013415-1218-4c06-b49a-c16726bdecd1,45314a29-dc97-4db1-8dac-9de553f71858,2024-10-17,01:38:49.580915,02:38:49.580915,Pending Confirmation,60.0,UTC-8,Project Presentation,Pending,Google Meet,Customer Success,High
9d6054a3-b795-47a2-83ad-21c7ab8194a4,aad99da1-a45a-4ffb-a058-cdf720c94f9c,7658dfdf-8fc7-447f-abf7-dcb67b99e14d,2025-10-02,00:38:32.097543,01:59:32.097543,Blocked,81.0,UTC+1,Initial Discussion,Pending,Zoom,Sales,Low
5c63f1b7-e588-48b2-93c6-79eae140a127,46f8f945-7e04-41f0-aa3c-af556ea16e10,1321ad64-b8bd-4fc7-9eba-0a3da7aaed9d,2026-02-08,05:05:37.966594,06:49:37.966594,Pending Confirmation,104.0,UTC+1,Final Round,Accepted,Zoom,Product,Low
04fb5b54-4892-42fc-8ef6-b97a7218df29,cb786c0c-bc30-4f0f-ac71-9b79448fc607,e15b8629-e902-4284-af3f-e63a47003cec,2024-11-17,06:26:48.017443,08:07:48.017443,Tentative,101.0,UTC-5,HR Screening,Declined,Microsoft Teams,Customer Success,High
fc3684af-aaf4-4c13-bf42-7f156400fd8f,813d2262-18d0-4a19-be84-76ddf11895ab,ab036826-556b-4146-bd59-38a165c3f143,2025-09-23,00:29:54.967516,02:00:54.967516,Blocked,91.0,UTC-5,HR Screening,Sent,Microsoft Teams,Sales,High
285ebfed-8efd-4ee4-a3f8-0272f4f6d7da,c1ea291e-0055-4efa-a5af-31babcbe8177,67383a46-0908-47b0-8adb-3d065b7a2216,2024-08-18,09:27:42.697087,09:57:42.697087,Booked,30.0,UTC-8,Project Presentation,Sent,In-Person,Product,Low
c53df1fa-8972-4edf-bc6b-df7f3ad8cb83,9d9e857b-6627-483b-b648-b92083c1ea0e,8eeb29c3-5e5a-48a7-8f86-6e603bd5cedb,2025-03-28,11:52:18.988162,13:28:18.988162,Blocked,96.0,UTC-8,Project Presentation,Pending,Hybrid,Engineering,High
e058da1b-3b57-4484-b036-0697415da68c,b17ffbcd-f064-4f6a-9cb8-cac3a90babc4,ace7db7d-9b96-4207-9f38-ff9194f2493f,2025-07-26,11:17:46.378069,12:44:46.378069,Blocked,87.0,UTC+1,Follow-up Meeting,Accepted,Google Meet,Engineering,Low
7281eec3-813c-4393-9442-9be995725514,667dde6e-928b-4371-902e-7bad20d192ec,9a8d0e02-6a38-49f4-aa66-e4b492f4c1b0,2025-06-19,16:30:25.608479,18:06:25.608479,Pending Confirmation,96.0,UTC-8,Final Round,Sent,Microsoft Teams,Engineering,High
29ce0706-23de-4bbb-839b-f621ffe20d13,73c79af6-5ec5-439f-9969-d511af30f093,88364ebe-d437-482a-bf21-12000c9b2161,2024-12-18,22:46:52.694419,00:10:52.694419,Pending Confirmation,84.0,UTC+5,Follow-up Meeting,Sent,Phone Call,Marketing,Medium
646d51f8-7bca-4994-9d5a-8f2659b9f214,0c6e07dc-bbee-4db1-81ca-c7bf735f4ed6,1818cf3e-4b8c-405f-b738-fa2c22a04a77,2025-01-06,09:05:32.634905,10:14:32.634905,Blocked,69.0,UTC+1,HR Screening,Declined,Phone Call,Sales,Low
e1e21c04-7831-4acd-a342-4c7a03837f47,2b439ea3-3ce2-4201-833d-f1c121d2665b,5951e9a2-b1c2-45e1-9085-3882aeb669de,2025-11-14,21:38:26.690811,23:37:26.690811,Available,119.0,UTC+5,Initial Discussion,Accepted,In-Person,Marketing,High
40fb1155-f573-445e-8740-a7f0fc3b6f18,0687922d-0913-4359-abbd-c29e53ecd4ec,7349ef84-3b19-4663-82e3-71d432b8f13d,2024-08-05,13:04:58.737535,14:37:58.737535,Blocked,93.0,UTC+1,Project Presentation,Accepted,Zoom,Marketing,Medium
2ee727f9-f5d7-43c1-a4fe-1bc2c36ddb6c,6b21fed3-6bb4-41dc-b203-4b196590edc5,4276fde5-ce02-4ef2-808d-ad4623707dd8,2024-08-13,13:56:42.272086,14:38:42.272086,Booked,42.0,UTC+1,Final Round,Declined,Microsoft Teams,Customer Success,High
3c173c6b-02ee-4f51-935e-577e0e547dc3,c7a5e567-9cc8-4606-bc60-5dd4aaac238d,d5478efa-5b19-4cc6-bf0c-eac3d854c176,2025-10-05,20:00:44.068619,21:34:44.068619,Blocked,94.0,UTC-8,Technical Interview,Declined,Phone Call,Engineering,High
372ca3c6-630f-4169-8857-d77bb640bd25,980c4a70-c6a3-412e-b667-b97766046597,8d29135c-20c4-4448-9483-678f06038011,2024-12-17,01:04:17.427323,02:16:17.427323,Booked,72.0,UTC+5,Final Round,Pending,Microsoft Teams,Customer Success,High
626345a6-4bfe-480e-88a3-54e73952fbf8,6a2cf7f6-b4ea-4191-9be7-aac425cd3801,7be28c6d-c771-4e8e-a981-d8fdb732fd2c,2024-05-05,17:12:12.977653,18:24:12.977653,Tentative,72.0,UTC-8,HR Screening,Declined,Microsoft Teams,Customer Success,Low
5adb1521-3881-4b5f-b65b-0c30e380cc79,a4d71465-9272-4c56-a96e-48e9c813597e,d2988d33-1950-49ed-85fb-360e07cd4c58,2025-11-12,09:05:39.127160,11:04:39.127160,Available,119.0,UTC+5,Initial Discussion,Sent,Phone Call,Engineering,Medium
0bc39c44-8b6f-4d8a-bc1e-cf720654d4e2,bf26daa0-d13a-49a0-9d22-2a8d6a9b8a7a,5cc7b18b-f013-4d49-b951-4fc33c7914fb,2025-09-21,17:06:00.323236,18:54:00.323236,Available,108.0,UTC+1,HR Screening,Accepted,Microsoft Teams,Engineering,Medium
62320796-90fb-44b8-a20d-b92671ecb344,664f2326-87c3-43d2-a80c-cc01c98bf0bf,20d59d00-2b3e-4e53-8070-7503882049e3,2024-12-31,03:39:35.619014,05:22:35.619014,Booked,103.0,UTC+5,Follow-up Meeting,Declined,In-Person,Sales,Low
b9324f76-26d2-4c33-83e6-b07fbba4a4f1,95b944b0-80a2-4418-a643-02c85f05d775,b604c58c-d1ee-4721-86ac-924856f2cf7d,2024-06-26,15:33:56.854803,16:11:56.854803,Pending Confirmation,38.0,UTC+1,Final Round,Pending,In-Person,Product,Medium
05c47b4d-60e2-462d-8cf3-8011002cacf3,1f218132-4b06-4867-aa47-77b91e1ca81a,147815e4-c146-4252-bba7-3ca84c7a7452,2025-03-21,18:37:02.232477,19:26:02.232477,Blocked,49.0,UTC+5,HR Screening,Declined,Microsoft Teams,Engineering,Low
c07d69a4-c73e-4fe1-92e8-bca57ff579c3,9702358a-c7ed-464b-9b6a-6525730767ed,84dee952-f64b-4d1d-afad-e69d74385fe2,2026-01-21,12:24:45.856862,14:08:45.856862,Booked,104.0,UTC-8,HR Screening,Pending,Microsoft Teams,Customer Success,High
4b94ce46-9e9b-46f9-9420-17db19230c46,26054034-34cb-4fdd-a256-c0ebe7b3e817,d0aa7619-db21-4457-9509-ee10f93b2de9,2024-06-19,03:31:27.443615,04:55:27.443615,Pending Confirmation,84.0,UTC-5,HR Screening,Pending,Google Meet,Marketing,High
b95b3667-ede2-4007-b492-e8a02217dbf0,98e47c5d-03c0-43bf-b811-ffab4cfc6124,6c909191-f8f2-4688-a3e6-5c04f193fa63,2025-08-31,12:54:29.762344,13:37:29.762344,Pending Confirmation,43.0,UTC-8,HR Screening,Accepted,Microsoft Teams,Sales,Low
634bffc7-c23e-4b1d-aad2-5e2f8746e174,a505eeee-060a-4214-8026-358ff0ae9be1,cf60df13-8917-4e7e-a4a2-1f3627517606,2024-07-28,18:01:00.858691,19:20:00.858691,Tentative,79.0,UTC+5,HR Screening,Accepted,Zoom,Customer Success,Low
eb5553cc-e8d2-4e4e-b68a-4bf7a1541205,24bb1e8d-0e64-45c8-9192-da0917667b81,4227f460-aeb6-4371-87e5-4de3a7dac938,2025-08-21,18:09:17.591443,19:37:17.591443,Blocked,88.0,UTC+1,Initial Discussion,Accepted,Hybrid,Marketing,Medium
1533abd6-ab9f-47a8-a576-6ca218dbb71e,feb40ba9-c15a-4c74-96b1-c6429fe90b8c,edc06fbb-349c-4eb3-9cc1-1239eec1b11a,2024-05-26,03:09:58.100888,04:22:58.100888,Pending Confirmation,73.0,UTC+1,Follow-up Meeting,Pending,Zoom,Engineering,Medium
22997643-76c0-49f2-a8e9-1046d8e6b1a9,4ff75c95-3c8a-4ae1-adb6-41b0b72c4aa4,22c3f020-0802-48c8-8a08-30e24e5fc6ef,2024-05-18,18:59:52.881889,20:46:52.881889,Pending Confirmation,107.0,UTC+1,Follow-up Meeting,Declined,Zoom,Sales,Low
4dd55d9f-7d1d-4a42-b7fd-3fc716b43e10,4c74ca74-173e-42ed-acb2-9c9ccd42a181,0b317604-84d0-482f-831f-88a023eb38e6,2025-12-19,12:31:41.842587,13:15:41.842587,Available,44.0,UTC-5,Follow-up Meeting,Accepted,Microsoft Teams,Customer Success,Low
e3429da9-f0a9-4fd3-943c-876426efa901,5da2d1a3-4a19-49dd-a0e7-a38ff3413a2b,6c9a627a-31ac-456e-8819-c94439fcf1c4,2024-06-05,17:10:44.651357,19:00:44.651357,Booked,110.0,UTC-8,HR Screening,Declined,Microsoft Teams,Marketing,Low
28c3768a-8b60-4a0f-b601-47e097388a31,2c823fa5-9eab-4c4f-8c57-765c40ee4ddc,b927aa4e-5eb9-43a3-b59c-77d1327e36d3,2026-01-14,05:57:13.974189,06:31:13.974189,Pending Confirmation,34.0,UTC-5,Final Round,Pending,Microsoft Teams,Engineering,High
f19afd3f-ed76-4313-a77f-631b8ba2af82,848bed07-105e-4537-8ec8-46b38276afca,d8e9dede-5d66-49f2-94d1-313a17442b5a,2024-12-18,02:56:21.902563,03:30:21.902563,Available,34.0,UTC+5,Initial Discussion,Pending,Microsoft Teams,Engineering,Medium
d8c8db65-7a3b-43c4-b78a-06ce41193d3e,5393121c-9d8c-42e1-b3b4-d6a321e7fa2e,db752be8-c7f1-47f3-bb05-a6696046ee67,2025-04-25,08:18:42.588564,09:16:42.588564,Pending Confirmation,58.0,UTC-8,Technical Interview,Pending,In-Person,Marketing,High
df6c5e88-6d79-418e-bf0c-eddebdc1bc0d,39e9f26a-aeee-4582-a22b-ca5f0cdff585,5ffc620b-3df1-4e84-994e-4ae045b23ac7,2025-07-21,07:41:41.040648,08:55:41.040648,Blocked,74.0,UTC-8,HR Screening,Declined,Zoom,Product,Low
ccc6c3a5-0c30-4f60-9324-d1f4b0b07545,64943277-36ac-41f6-a240-b6660b38e90c,f5805583-4e7c-475d-b4c8-dfae563dbb1c,2025-01-12,22:04:11.835264,22:34:11.835264,Booked,30.0,UTC-8,Initial Discussion,Pending,Google Meet,Marketing,Low
