Message_ID,Session_ID,Speaker,Timestamp,Raw_Text,Parsed_Date,Parsed_Time,Intent_Label,Entities,Context,Language,Sentiment,Hour_of_Day,Day_of_Week,Month,Text_Length,Duration,TimeZone,Speaker_Encoded,Intent_Label_Encoded,Language_Encoded,Sentiment_Encoded
2560ae58-beb3-416f-bc23-464964c09a6b,730c6f74-ba43-4055-a146-4e40e8d5ae53,Candidate,2024-06-16 13:55:33.488147,Can we move our discussion to a different time?,2025-11-20,03:57:09,cancel_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",South stage affect seem take various order.,es,positive,13,Sunday,June,47,45 min,UTC+8,1,0,2,2
816ad136-dcf3-49ef-8e85-a4b56f0746dd,13908270-869e-4dec-9462-351ea2d2fad3,Candidate,2025-07-06 19:40:16.558481,I'm available next Monday between 9:00 AM and 4:00 PM,2025-05-13,00:17:38,schedule_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Afternoon""}",With me exactly computer federal.,fr,neutral,19,Sunday,July,53,45 min,UTC+1,1,4,3,1
84c2fcb3-3ed8-4b37-abac-d737601ffdb4,81ac88bc-75c8-448b-b4e1-d69b6cd2dc3c,Candidate,2024-09-07 11:50:06.300647,Can we schedule a 30-minute interview for Thursday?,2025-09-20,18:18:39,reschedule,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Friday"", ""TimeSlot"": ""Afternoon""}",Wear respond save public number manager.,es,negative,11,Saturday,September,51,45 min,UTC+8,1,3,2,0
89e73058-394f-4cb7-b6e0-5c66ae405f52,9a4b9858-0363-41e9-aae4-6dc7ea1b1c3f,Recruiter,2024-09-06 00:25:55.720440,Can we move our discussion to a different time?,2024-12-23,02:50:35,request_time_slot,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Science standard treatment central.,fr,positive,0,Friday,September,47,45 min,UTC+1,2,2,3,2
563879b0-45d7-4322-9156-faa45abd6615,ba21dc97-19b0-49cd-8440-88d2300cc77f,Bot,2025-06-09 22:25:21.132919,My availability has changed. Let's find a new slot.,2025-02-27,09:01:21,reschedule,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Evening""}",Poor soldier past where tell pay source tree.,de,positive,22,Monday,June,51,45 min,UTC-5,0,3,0,2
bc78b71e-622d-4275-8fb5-4640439d9922,d345d02a-28c9-4e4e-8dfe-82d8f386eeed,Candidate,2025-11-27 04:22:29.007580,Are there any open slots for a Initial Screening next week?,2024-07-01,23:29:52,offer_availability,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Evening""}",Set six effect station product outside campaign.,en,positive,4,Thursday,November,59,45 min,UTC+8,1,1,1,2
ea32ba54-d301-417f-b2f8-37ffd304ccfd,3e56ce1f-3d35-44e4-8635-fa2c518d7c3a,Bot,2024-03-29 20:50:45.152252,My schedule is open on Friday from 3:30 PM to 11:00 AM,2026-02-23,00:05:12,request_time_slot,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Evening""}",Reach really stop issue beat human south which.,de,neutral,20,Friday,March,54,45 min,UTC-5,0,2,0,1
2ac65bd8-ded3-49fb-a642-b695124e2780,77754710-bb12-4745-990b-97c58b6751c5,Bot,2024-06-18 21:11:53.934383,I need to reschedule our previous meeting,2026-01-04,19:04:36,reschedule,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Morning""}",Because Congress modern.,es,negative,21,Tuesday,June,41,45 min,UTC+8,0,3,2,0
56749d80-77ae-4869-8a9d-14ce33b29b07,c33b989d-d089-4df6-855e-ff5d88f4cbb2,Bot,2025-10-24 22:16:32.490046,My schedule is open on Friday from 3:30 PM to 11:00 AM,2024-10-26,18:53:27,schedule_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Morning""}",Too learn call hand quite within risk remain.,de,neutral,22,Friday,October,54,30 min,UTC-8,0,4,0,1
1c689831-c23d-4f75-a384-4575966c73da,b5334ccf-a5ad-47a2-a7c4-cd8f61bab459,Bot,2025-11-26 07:56:52.084017,My schedule is open on Friday from 3:30 PM to 11:00 AM,2024-11-05,15:22:01,offer_availability,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Monday"", ""TimeSlot"": ""Evening""}",Ten left catch Republican recent consider.,de,neutral,7,Wednesday,November,54,60 min,UTC-5,0,1,0,1
fb2783e1-52b4-4fdd-8d7b-cd4523dc671a,2dbca580-f6c5-4553-8596-33133c157667,Bot,2026-02-16 00:15:17.459678,I'm in EST. What times work best for you?,2024-09-20,16:41:53,cancel_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Able system lawyer production.,fr,negative,0,Monday,February,41,45 min,UTC-8,0,0,3,0
d77432c7-80a6-4ea9-aaec-d2a1807a978f,a8efcf40-a6c3-4070-b220-91ec5bff8e25,Bot,2024-05-10 12:22:59.844497,I'm available next Monday between 9:00 AM and 4:00 PM,2024-03-23,08:17:46,request_time_slot,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Friday"", ""TimeSlot"": ""Morning""}",That main cup thousand crime beautiful.,de,positive,12,Friday,May,53,60 min,UTC+1,0,2,0,2
5042a0b6-a111-4672-b8bc-34fd0b696507,c8548d22-61f1-4962-9907-47f0d877aa5a,Recruiter,2024-11-30 04:50:36.382649,Can we schedule a 30-minute interview for Thursday?,2024-05-23,12:29:46,cancel_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Thursday"", ""TimeSlot"": ""Afternoon""}",Young dog move news radio of center southern.,es,negative,4,Saturday,November,51,60 min,UTC+1,2,0,2,0
19cde18f-d945-430f-bd93-52ffb843692d,c419a665-91df-4593-bcc6-2f923e3691a5,Recruiter,2025-06-20 00:54:31.037738,I'm in EST. What times work best for you?,2025-12-12,14:54:28,cancel_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Friday"", ""TimeSlot"": ""Evening""}",Themselves wear then.,es,negative,0,Friday,June,41,45 min,UTC+8,2,0,2,0
c6529af6-9acb-49b1-a1cc-b26122e9f628,07f70385-93fc-40a2-b3e2-d074d8209af2,Bot,2025-08-14 19:24:12.537152,I prefer morning/afternoon meetings on Monday,2024-05-27,00:50:05,offer_availability,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Friday"", ""TimeSlot"": ""Evening""}",End people day newspaper budget defense.,de,neutral,19,Thursday,August,45,45 min,UTC-5,0,1,0,1
458d9717-84ef-48bc-94da-b9c6d02dde7f,af87048e-701c-4da0-b365-03df87b74f26,Recruiter,2025-10-11 23:58:05.625420,I'm looking to book a 60-minute meeting next week,2025-12-31,01:03:34,reschedule,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Friday"", ""TimeSlot"": ""Afternoon""}",Will want between police spring fine.,es,positive,23,Saturday,October,49,60 min,UTC-5,2,3,2,2
cc2a8346-44fb-456c-8b70-3b785a953803,e333a59c-7397-4a0d-9d83-459c9daf7d90,Bot,2024-10-25 15:39:55.846706,I prefer morning/afternoon meetings on Monday,2024-10-10,16:19:52,reschedule,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Thursday"", ""TimeSlot"": ""Evening""}",Establish tax radio name low.,en,negative,15,Friday,October,45,30 min,UTC-5,0,3,1,0
3a6a6f6d-f2f7-4313-b681-5759a1fe50c3,9d4e565a-2e45-47b9-9b26-84c9b43f84c8,Candidate,2025-02-27 02:54:01.642721,Can we accommodate my UTC schedule?,2024-09-10,12:11:09,reschedule,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Afternoon""}",Field produce free forward our positive PM.,en,neutral,2,Thursday,February,35,30 min,UTC-5,1,3,1,1
f6a754f0-ff18-4441-b64e-2d4c50ea8800,f81da412-b440-47dd-baa1-f310b98f321a,Recruiter,2025-12-29 04:08:21.229388,My availability has changed. Let's find a new slot.,2025-06-13,21:59:33,cancel_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Evening""}",Case decade wish east human may near.,fr,neutral,4,Monday,December,51,45 min,UTC-5,2,0,3,1
c43ac1bc-a434-46d0-b85e-5c739524dbb3,4c8daf03-579a-4ec6-9d07-b78043ecf37a,Bot,2025-03-24 19:58:15.256212,Would you have time for a 60-minute discussion?,2025-09-12,00:25:24,request_time_slot,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Friday"", ""TimeSlot"": ""Afternoon""}",Contain friend whose drive teach like.,fr,negative,19,Monday,March,47,45 min,UTC+5,0,2,3,0
88ba5400-f104-4660-972f-612be9858966,9d16fbdb-9f07-41fd-81fa-ab7b25c52d22,Candidate,2025-01-11 14:06:30.971393,Can we move our discussion to a different time?,2024-08-13,01:14:47,schedule_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Monday"", ""TimeSlot"": ""Morning""}",Address situation cultural feel here gas letter.,en,neutral,14,Saturday,January,47,45 min,UTC+8,1,4,1,1
c47dc7ba-da04-4861-baeb-ec7fa6712c0d,c342d58e-d7ab-4bb7-b92f-040c1317cbba,Bot,2024-12-20 17:25:22.098504,Can we schedule a 30-minute interview for Thursday?,2025-05-14,20:21:25,cancel_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Friday"", ""TimeSlot"": ""Evening""}",Stay agreement bill blood.,es,neutral,17,Friday,December,51,30 min,UTC-5,0,0,2,1
d6b1f96e-d04b-4495-b067-2f2e8dde65aa,a08b7ad1-1e3b-4e3e-9abd-efd4290a47e2,Bot,2025-03-12 13:41:03.491715,I'm looking to book a 60-minute meeting next week,2024-11-22,02:06:44,offer_availability,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Afternoon""}",Community social kitchen knowledge contain however.,es,positive,13,Wednesday,March,49,30 min,UTC-8,0,1,2,2
de5b45d4-54fd-4194-b945-d7ddb4dcceb1,930ee7c9-ed34-4524-a814-e17c8e8aef75,Candidate,2025-06-22 01:06:30.581155,I'm in EST. What times work best for you?,2025-02-27,17:16:45,reschedule,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Monday"", ""TimeSlot"": ""Evening""}",Strategy listen image watch.,es,neutral,1,Sunday,June,41,60 min,UTC+8,1,3,2,1
31e7db3b-5c30-42e1-a92f-9763e2a78ff2,85777971-f4f0-4b05-80bb-1c81653148f0,Recruiter,2025-03-15 06:45:12.915253,Would you have time for a 60-minute discussion?,2025-08-21,17:00:00,cancel_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Nature page police hold people should line.,de,neutral,6,Saturday,March,47,30 min,UTC-5,2,0,0,1
33dee5dc-0733-4226-a02c-c5700ddd73b4,aba24082-48af-412b-9858-5838b2ebb7f2,Candidate,2025-10-06 14:12:33.670924,Would you have time for a 60-minute discussion?,2025-01-16,08:38:54,offer_availability,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Evening""}",Shoulder since affect most final program.,de,positive,14,Monday,October,47,45 min,UTC+8,1,1,0,2
c819c537-61fe-4df0-845e-ec8894ef6ec7,4b84e648-8937-42d7-a0e0-5ba37cb3fe2f,Candidate,2026-01-09 21:23:03.141080,Are there any open slots for a Initial Screening next week?,2025-04-14,04:35:04,offer_availability,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Monday"", ""TimeSlot"": ""Afternoon""}",Stand agent six change hospital certainly three.,fr,negative,21,Friday,January,59,30 min,UTC-8,1,1,3,0
7c851732-6bc8-4c30-b90c-195d305fc594,30e2f97d-a323-4301-8ad5-f4bbaba7a574,Candidate,2024-09-11 18:02:39.420913,I have free slots on Friday around morning,2025-09-05,10:25:07,request_time_slot,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Monday"", ""TimeSlot"": ""Afternoon""}",Ability significant later only.,en,negative,18,Wednesday,September,42,60 min,UTC-5,1,2,1,0
63cac53d-0a2b-46d4-8126-1b079d5a0c97,c1b47113-7fc2-46bd-9be9-e2da5f09bc38,Recruiter,2025-12-12 00:15:11.966810,I prefer morning/afternoon meetings on Monday,2025-07-07,13:49:41,schedule_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Morning""}",Amount suggest treat against.,fr,negative,0,Friday,December,45,45 min,UTC+1,2,4,3,0
a5b38721-fc9e-4333-af59-f0cbce93191a,63b6264a-b8f6-4532-8ee0-8ae685097ea4,Recruiter,2025-09-13 03:13:44.110071,I'm available next Monday between 9:00 AM and 4:00 PM,2025-07-16,01:29:23,schedule_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Morning""}",Guess best stop approach water avoid.,fr,neutral,3,Saturday,September,53,60 min,UTC+5,2,4,3,1
61170f2f-2a3f-41c1-8d49-75207cbe5837,9f135819-fd6b-41b4-87e4-345e34e3b6c2,Recruiter,2026-01-11 10:02:13.268054,My schedule is open on Friday from 3:30 PM to 11:00 AM,2025-11-15,14:00:26,cancel_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Friday"", ""TimeSlot"": ""Evening""}",Firm defense necessary leave development friend.,de,positive,10,Sunday,January,54,60 min,UTC-8,2,0,0,2
1e90c13f-dd4f-4faa-bc35-f3bf70323975,4620fe68-dc9c-4e15-81af-49b410a953e7,Candidate,2026-02-05 10:50:27.863486,Would you have time for a 60-minute discussion?,2024-10-02,03:00:41,schedule_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Monday"", ""TimeSlot"": ""Afternoon""}",Investment season get smile risk.,es,neutral,10,Thursday,February,47,30 min,UTC+1,1,4,2,1
b4bd8776-ea2c-4d6c-ae42-e238ee0f1f86,627750b2-9f78-4aee-8931-2d94f34ccefd,Candidate,2025-09-04 19:54:24.106006,Are there any open slots for a Initial Screening next week?,2024-06-30,16:00:45,schedule_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Thursday"", ""TimeSlot"": ""Evening""}",Behind order deal on story.,fr,positive,19,Thursday,September,59,60 min,UTC-8,1,4,3,2
38cc71a0-2f14-4561-9223-15a23f153778,8e0b1371-c850-40fd-a127-d48a79541f31,Recruiter,2025-07-01 14:01:55.575105,My availability has changed. Let's find a new slot.,2025-08-31,16:30:15,reschedule,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Afternoon""}",Less crime baby town various wait serve.,en,negative,14,Tuesday,July,51,60 min,UTC+1,2,3,1,0
9a3dca76-9dae-4e99-b1dc-960edfcb55ff,3813b7ce-3d7f-464f-b6fa-b8d8ad9b7390,Candidate,2025-05-23 05:29:16.315128,Can we accommodate my UTC schedule?,2025-05-06,12:05:24,schedule_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Particular cause task fight person.,es,neutral,5,Friday,May,35,45 min,UTC+1,1,4,2,1
fab77331-9de8-415e-971d-d5448bea6686,2a279d2a-7009-46ca-8a62-3ddd91e446f1,Candidate,2025-06-11 20:27:46.740937,Would you have time for a 60-minute discussion?,2024-12-18,18:31:50,reschedule,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Region long style small range head.,en,positive,20,Wednesday,June,47,30 min,UTC-5,1,3,1,2
e85b9ecf-a248-4f6c-9a35-2ebc38fa1d51,bf527551-b557-4305-99a0-c3848cf0a1e4,Bot,2024-08-29 19:39:33.885520,I'm available next Monday between 9:00 AM and 4:00 PM,2024-08-11,13:12:25,offer_availability,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Friday"", ""TimeSlot"": ""Evening""}",Seat other billion company positive.,es,neutral,19,Thursday,August,53,45 min,UTC+1,0,1,2,1
edeb2284-0c07-435d-85a5-b018d8620ff0,1c3168d0-bc97-431c-b3e4-8f8789672a1d,Recruiter,2026-02-11 13:29:49.937344,Can we accommodate my UTC schedule?,2026-02-17,06:10:53,schedule_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Monday"", ""TimeSlot"": ""Evening""}",Friend near away on party street.,de,positive,13,Wednesday,February,35,30 min,UTC+1,2,4,0,2
48d691a4-c3f5-403a-b0c9-e640fe2319ca,e7cd7cfe-4d3e-496b-96d8-ffb90e27f8cf,Recruiter,2024-04-20 00:15:19.092475,I prefer morning/afternoon meetings on Monday,2025-01-13,01:02:32,request_time_slot,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Afternoon""}",Shoulder in each human blue surface share raise.,fr,neutral,0,Saturday,April,45,60 min,UTC-8,2,2,3,1
913256a3-8282-4d39-9e2b-6b6f6e55ea55,f920178c-7580-415b-b06c-cc3651c91478,Recruiter,2026-02-08 10:00:03.022653,Can we schedule a 30-minute interview for Thursday?,2026-03-10,19:14:13,request_time_slot,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Friday"", ""TimeSlot"": ""Morning""}",Usually talk father against seem theory billion rule.,es,negative,10,Sunday,February,51,45 min,UTC+8,2,2,2,0
e8625cc0-dafc-4cbf-95d3-e9a5c2b1b619,90777a54-9a32-4b04-9111-24750e83b418,Recruiter,2024-05-23 14:12:30.378835,Can we schedule a 30-minute interview for Thursday?,2024-05-25,06:20:47,request_time_slot,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Evening""}",Particularly dark four American finally start interesting during.,de,negative,14,Thursday,May,51,60 min,UTC+5,2,2,0,0
5e0339f8-811a-42ec-9db1-c201ef65cbe2,d3a71298-d009-4865-8b2b-455644fcfa21,Bot,2024-12-24 10:02:29.675938,I'm available next Monday between 9:00 AM and 4:00 PM,2025-10-21,07:07:32,offer_availability,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Thursday"", ""TimeSlot"": ""Evening""}",Type early whose drop very central.,es,positive,10,Tuesday,December,53,45 min,UTC+1,0,1,2,2
a0dd69b4-2cba-433a-8c2f-259031df2652,fb021de1-d0ae-40dd-82a8-9c7b86649153,Bot,2025-09-03 13:37:26.233162,I'm available next Monday between 9:00 AM and 4:00 PM,2025-08-06,11:49:44,cancel_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Thursday"", ""TimeSlot"": ""Evening""}",Student crime station quite physical meet.,de,positive,13,Wednesday,September,53,60 min,UTC-8,0,0,0,2
bee8cddf-b530-407b-aaaf-85a64830dda7,0a03f565-a3fb-4a71-b9ba-73d5dcbf7dc4,Bot,2025-01-14 06:02:47.300572,Can we move our discussion to a different time?,2025-09-05,05:24:57,reschedule,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Afternoon""}",College whether act these threat water during.,fr,positive,6,Tuesday,January,47,30 min,UTC+1,0,3,3,2
0d89779a-f7ad-4ea0-9093-e3158b8f016f,93bf5b10-91af-407e-a214-ba149ff24281,Candidate,2025-10-23 00:47:12.774500,Are there any open slots for a Initial Screening next week?,2025-10-23,04:22:29,reschedule,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Thursday"", ""TimeSlot"": ""Evening""}",Other account teacher thing.,de,neutral,0,Thursday,October,59,30 min,UTC+1,1,3,0,1
30ccac6a-d855-4b52-9027-2fac071021ac,67546d1e-447b-4693-bd8b-77d2be8eb8bb,Recruiter,2025-09-10 20:50:47.691500,Looking for a Final Round interview this week,2025-08-15,03:31:34,request_time_slot,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Thursday"", ""TimeSlot"": ""Afternoon""}",Phone challenge room start.,de,negative,20,Wednesday,September,45,60 min,UTC-5,2,2,0,0
1f330ee1-0316-4d1d-8916-c4577fe77ecd,c0d1f783-a81a-4623-ba06-7071d93b452f,Recruiter,2024-05-25 22:50:40.533145,Can we accommodate my UTC schedule?,2024-05-29,20:24:11,schedule_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Afternoon""}",Sometimes dinner west bring.,es,positive,22,Saturday,May,35,30 min,UTC-8,2,4,2,2
3488b3d1-5619-40f0-9e0a-8edb87cf2dc7,86a3b75a-080b-40d0-963c-aee414a374a5,Recruiter,2025-05-23 03:27:10.665898,Can we schedule a 30-minute interview for Thursday?,2024-11-21,06:41:15,offer_availability,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+5"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Evening""}",Rule speech stand visit owner.,en,negative,3,Friday,May,51,30 min,UTC+5,2,1,1,0
1f57cbd5-0f03-4aac-8559-52906d700e4f,59389ab9-5d43-47fc-a21b-553f8a7aff79,Candidate,2024-07-03 07:26:17.532006,Can we accommodate my UTC schedule?,2024-07-25,16:55:33,offer_availability,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Skill audience share certainly behind civil edge.,es,neutral,7,Wednesday,July,35,45 min,UTC+8,1,1,2,1
95f867fa-d35d-45a0-8608-80f17e1c628f,a2591928-35a5-4597-8eee-5b9fac46e0da,Candidate,2024-05-23 17:23:25.507960,Would you have time for a 60-minute discussion?,2025-11-13,10:48:26,request_time_slot,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Evening""}",Cell friend age society.,es,positive,17,Thursday,May,47,30 min,UTC-5,1,2,2,2
6e89f269-be6b-45f6-9fe7-6188e95658f2,1075ffd1-d13f-49a9-b2bb-9e8b0fec1d7c,Candidate,2025-12-31 16:51:03.256027,Looking for a Final Round interview this week,2025-12-22,09:06:16,cancel_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Morning""}",Determine yes audience manager.,es,negative,16,Wednesday,December,45,30 min,UTC-8,1,0,2,0
36fdd156-e43d-452b-ad08-1f3e51dae37d,c1e2d82a-0089-479f-89d1-e0459edac67a,Recruiter,2024-03-25 08:16:43.826426,Can we move our discussion to a different time?,2024-09-27,23:17:50,offer_availability,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Evening""}",Begin community who indicate friend evening product.,fr,neutral,8,Monday,March,47,45 min,UTC-5,2,1,3,1
f23ca010-91f0-417e-b1f4-74d9de706778,c18046aa-ce42-4100-bf43-af4868f3ed6f,Recruiter,2024-07-09 17:21:13.616746,I have free slots on Friday around morning,2024-07-03,13:54:51,schedule_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Morning""}",Protect say now point face during new.,fr,positive,17,Tuesday,July,42,45 min,UTC+8,2,4,3,2
48a81b6b-3f49-4ccf-b3d3-865ea075c0cd,52857e0f-9e94-41c9-815c-bb09c4dd47f2,Candidate,2025-07-03 15:52:12.114887,I have free slots on Friday around morning,2025-01-12,22:29:01,schedule_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-8"", ""Day"": ""Monday"", ""TimeSlot"": ""Morning""}",News evidence member record between picture.,en,positive,15,Thursday,July,42,60 min,UTC-8,1,4,1,2
cca6e5f3-0849-4896-a33e-cbbcc438861b,8dbcb326-a44d-49dd-b0ec-e481e6446465,Candidate,2024-04-24 11:24:00.377398,I have free slots on Friday around morning,2024-12-15,03:52:44,cancel_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Tuesday"", ""TimeSlot"": ""Evening""}",Wish record administration chance seem part.,es,neutral,11,Wednesday,April,42,60 min,UTC+8,1,0,2,1
b143fcff-bb70-479b-a8d0-ea88b5edf2ac,d93a22bb-6f9e-41f2-968b-a2c78c9c2c44,Bot,2025-11-21 21:49:58.133121,Can we schedule a 30-minute interview for Thursday?,2026-01-05,09:26:40,reschedule,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Thursday"", ""TimeSlot"": ""Evening""}",A suggest share.,en,negative,21,Friday,November,51,30 min,UTC+8,0,3,1,0
473ea5e2-0258-47e6-9908-c05cd5583307,af3d20ce-a8ca-46e5-a359-2301d4d462b5,Candidate,2024-04-29 13:46:25.887062,Would you have time for a 60-minute discussion?,2024-05-27,01:05:56,schedule_meeting,"{""Duration"": ""30 min"", ""TimeZone"": ""UTC+8"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Afternoon""}",Bar community walk begin.,en,negative,13,Monday,April,47,30 min,UTC+8,1,4,1,0
59136f0a-174c-4a29-a911-ead566748947,ac729e13-240e-45d3-a84a-ab15499a77f5,Recruiter,2025-04-23 06:51:34.822091,I prefer morning/afternoon meetings on Monday,2025-06-10,14:00:19,schedule_meeting,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC+1"", ""Day"": ""Friday"", ""TimeSlot"": ""Afternoon""}",Too family themselves per model everything.,de,negative,6,Wednesday,April,45,60 min,UTC+1,2,4,0,0
ff9189a1-3d87-4d89-8114-8445e048765d,a4396ad7-bed6-4293-ba2b-20a1fe21749c,Recruiter,2025-12-09 00:30:28.520202,I'm in EST. What times work best for you?,2025-05-23,14:23:04,cancel_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Friday"", ""TimeSlot"": ""Evening""}",Near camera body than.,de,neutral,0,Tuesday,December,41,45 min,UTC-5,2,0,0,1
1d0c437c-af0c-4f11-8557-d32a9936006b,2f22d597-1622-46aa-95a6-050c0371fc9c,Bot,2024-06-07 03:19:56.329279,Would you have time for a 60-minute discussion?,2025-11-29,02:56:15,schedule_meeting,"{""Duration"": ""45 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Wednesday"", ""TimeSlot"": ""Morning""}",Get build office cause.,es,positive,3,Friday,June,47,45 min,UTC-5,0,4,2,2
9c51ce0d-5f2a-4d45-9ea0-36908208fd15,5e203e9a-23ae-4b94-9f85-e9405b0935c7,Bot,2025-11-26 18:10:32.940720,Are there any open slots for a Initial Screening next week?,2024-10-27,14:56:29,offer_availability,"{""Duration"": ""60 min"", ""TimeZone"": ""UTC-5"", ""Day"": ""Thursday"", ""TimeSlot"": ""Morning""}",Mind phone almost include difference mention partner.,es,neutral,18,Wednesday,November,59,60 min,UTC-5,0,1,2,1
